Title,Vie_Martin,Vie_Martin,Dia_Martin,Dia_Martin,Vie_Brice,Vie_Brice,Vie_Gilles,Vie_Gilles,Vie_Martial,Vie_Martial,Vie_Nicolas,Vie_Nicolas,Vie_Jerome,Vie_Jerome,Vie_Benoit,Vie_Benoit,Vie_Alexis,Vie_Alexis
Corpus,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt
PRE->DETind->PROind,0,0,0,1,0,0,1,1,1,2,1,1,0,0,0,1,0,0
PRE->DETind->PROper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->DETint->CONsub,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->DETint->NOMcom,2,4,1,4,0,0,2,2,3,4,2,8,0,1,0,2,0,1
PRE->DETint->PROrel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->DETndf->ADJind,1,1,2,2,0,0,0,0,5,5,2,0,0,0,0,0,1,1
PRE->DETndf->ADJpos,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0
PRE->DETndf->ADJqua,1,2,7,7,0,0,1,1,2,2,5,4,1,1,5,6,0,0
PRE->DETndf->ADVgen,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
PRE->DETndf->CONcoo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->DETndf->DETpos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRE->DETndf->NOMcom,17,18,19,21,0,0,9,10,14,14,19,18,4,3,27,26,5,6
PRE->DETndf->PRE.DETdef,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->DETndf->PROind,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->DETndf->PROper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->DETndf->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->DETord->NOMcom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->DETpos->ADJord,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PRE->DETpos->ADJqua,16,19,6,8,0,0,5,7,37,38,19,21,0,0,9,9,2,2
PRE->DETpos->ADVgen,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PRE->DETpos->CONcoo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->DETpos->NOMcom,156,172,166,151,9,9,56,60,167,166,257,240,22,22,154,156,70,75
PRE->DETpos->NOMpro,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->DETpos->OUT,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PRE->DETpos->PONfbl,0,5,0,5,0,2,0,5,0,6,0,5,0,0,0,11,0,0
PRE->DETpos->PONfrt,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PRE->DETpos->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PRE->DETpos->VERinf,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,5,0,0
PRE->DETpos->VERppa,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->DETpos->VERppe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRE->DETrel->CONsub,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PRE->DETrel->NOMcom,4,0,4,1,0,0,0,0,1,0,7,1,2,0,3,1,1,0
PRE->DETrel->PROrel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PRE->NOMcom->ADJind,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PRE->NOMcom->ADJpos,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PRE->NOMcom->ADJqua,8,5,4,3,1,1,6,3,13,11,9,31,0,0,3,0,3,3
PRE->NOMcom->ADVgen,15,10,17,10,1,0,7,3,12,5,21,9,3,1,16,8,5,1
PRE->NOMcom->ADVgen.PROper,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->NOMcom->ADVint,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
PRE->NOMcom->ADVneg,0,1,8,10,0,0,0,0,3,3,3,3,0,2,2,1,0,0
PRE->NOMcom->ADVsub,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
PRE->NOMcom->CONcoo,45,60,41,46,7,5,15,16,51,74,42,52,5,6,15,24,12,12
PRE->NOMcom->CONsub,9,11,21,20,2,1,2,1,8,6,13,13,0,1,9,7,2,2
PRE->NOMcom->DETcar,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->NOMcom->DETdef,6,4,3,2,1,0,0,0,2,1,6,3,3,5,7,9,0,0
PRE->NOMcom->DETdem,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->NOMcom->DETind,1,0,3,3,0,0,0,0,3,3,1,1,0,0,1,1,1,1
PRE->NOMcom->DETndf,3,1,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,0
PRE->NOMcom->DETpos,4,0,4,1,3,0,3,2,4,0,8,0,0,0,7,2,7,0
PRE->NOMcom->NOMcom,9,1,5,2,0,0,2,0,5,0,3,4,3,1,2,1,1,1
PRE->NOMcom->NOMpro,0,0,0,1,0,0,0,0,2,0,1,1,1,1,0,1,0,0
PRE->NOMcom->OUT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRE->NOMcom->PONfbl,30,32,45,42,4,4,7,5,35,38,38,40,3,8,22,21,4,5
PRE->NOMcom->PONfrt,84,34,105,40,9,2,18,11,77,35,114,44,15,4,65,34,18,13
PRE->NOMcom->PRE,42,30,41,24,3,2,13,10,41,31,47,35,9,4,32,22,10,8
PRE->NOMcom->PRE.DETdef,0,0,8,4,0,0,0,0,9,2,6,6,0,0,6,2,1,1
PRE->NOMcom->PROadv,2,3,3,3,0,0,1,0,1,3,2,2,0,0,0,0,0,0
PRE->NOMcom->PROcar,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PRE->NOMcom->PROdem,2,1,0,1,0,0,0,0,2,1,3,3,1,1,3,2,1,1
PRE->NOMcom->PROind,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
PRE->NOMcom->PROper,5,2,8,4,0,1,3,1,2,1,5,2,2,0,3,4,1,1
PRE->NOMcom->PROrel,16,10,32,19,2,2,4,4,18,12,26,7,5,1,12,9,3,4
PRE->NOMcom->VERcjg,33,14,22,11,2,0,2,1,18,10,23,10,2,2,12,8,3,0
PRE->NOMcom->VERinf,5,6,6,3,0,0,1,1,2,2,12,11,3,2,5,2,1,1
PRE->NOMcom->VERppa,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
PRE->NOMcom->VERppe,4,5,7,5,1,1,0,0,7,8,9,8,1,1,3,4,0,0
PRE->NOMpro->ADJqua,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PRE->NOMpro->ADVgen,0,3,0,0,0,0,1,1,3,3,0,4,0,1,2,1,0,0
PRE->NOMpro->ADVint,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->NOMpro->ADVneg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->NOMpro->CONcoo,0,7,3,21,0,5,0,2,7,25,6,13,0,0,1,4,0,2
PRE->NOMpro->CONsub,0,2,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0
PRE->NOMpro->DETdef,2,3,2,3,0,0,0,0,1,3,0,3,0,0,1,1,1,1
PRE->NOMpro->DETdem,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->NOMpro->DETind,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->NOMpro->DETndf,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1
PRE->NOMpro->DETpos,1,1,1,6,0,1,1,1,1,3,0,1,0,0,0,0,0,1
PRE->NOMpro->NOMcom,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
PRE->NOMpro->NOMpro,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
PRE->NOMpro->PONfbl,2,13,4,20,1,3,2,4,9,20,3,11,1,2,1,5,1,3
PRE->NOMpro->PONfrt,10,5,7,11,3,1,4,6,11,5,5,16,3,4,1,3,5,5
PRE->NOMpro->PRE,5,5,0,2,1,2,1,3,2,7,0,5,0,2,1,3,1,2
PRE->NOMpro->PRE.DETdef,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
PRE->NOMpro->PROadv,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->NOMpro->PROper,0,3,2,1,0,0,1,0,0,1,1,1,2,1,0,0,0,0
PRE->NOMpro->PROrel,1,6,3,16,0,1,2,3,3,5,3,11,1,2,1,3,0,0
PRE->NOMpro->VERcjg,1,13,2,4,1,3,0,0,6,8,2,6,0,0,0,1,0,1
PRE->NOMpro->VERinf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
PRE->NOMpro->VERppa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->NOMpro->VERppe,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
PRE->OUT->ADJqua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRE->OUT->DETdef,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->OUT->NOMcom,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
PRE->OUT->PROper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PRE->OUT->PROrel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PONfbl->ADJind,0,2,0,5,0,1,0,1,0,2,0,1,0,0,0,0,0,0
PRE->PONfbl->ADJqua,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0
PRE->PONfbl->ADVgen,0,3,0,5,0,0,0,0,0,1,0,2,0,0,0,2,0,0
PRE->PONfbl->CONcoo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PONfbl->CONsub,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PONfbl->DETdem,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PONfbl->DETind,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
PRE->PONfbl->DETndf,0,18,1,20,0,0,0,5,0,8,0,16,0,4,0,17,0,0
PRE->PONfbl->NOMcom,0,11,0,38,0,2,0,9,0,37,0,28,0,6,0,13,0,10
PRE->PONfbl->NOMpro,0,3,0,19,0,0,0,2,0,7,0,9,0,1,0,3,0,0
PRE->PONfbl->PRE,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1
PRE->PONfbl->PRE.DETdef,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->PONfbl->PROind,0,1,0,1,0,0,0,1,0,3,0,6,0,1,0,1,0,0
PRE->PONfbl->PROper,0,9,0,3,0,0,0,1,0,2,1,12,0,0,0,2,0,0
PRE->PONfbl->VERinf,0,5,0,5,0,0,0,1,0,4,0,4,0,0,0,0,0,1
PRE->PONfbl->VERppe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PONfrt->ADJqua,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->PONfrt->ADVgen,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PRE->PONfrt->CONcoo,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
PRE->PONfrt->CONsub,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
PRE->PONfrt->DETcar,5,0,10,0,0,0,0,0,6,0,5,0,0,0,4,0,0,0
PRE->PONfrt->DETndf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->PONfrt->NOMcom,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRE->PONfrt->PONfrt,0,0,0,19,0,0,0,0,0,9,0,8,0,0,0,7,0,0
PRE->PONfrt->PROadv,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRE->PONfrt->PROcar,2,0,5,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0
PRE->PONfrt->VERcjg,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PONfrt->VERppe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PRE->ADJqua,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
PRE->PRE->DETdef,2,2,2,0,0,0,0,0,4,0,2,2,0,0,3,2,0,0
PRE->PRE->DETdem,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PRE->PRE->DETind,0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0
PRE->PRE->DETpos,2,5,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0
PRE->PRE->NOMcom,3,3,1,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0
PRE->PRE->PRE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PRE->PROdem,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PRE->PROper,4,3,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0
PRE->PRE->PROrel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->PRE->VERinf,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PRE->VERppa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRE->PRE.DETdef->NOMcom,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PRE->PROadv->ADJqua,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PRE->PROadv->ADVneg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PRE->PROadv->PONfbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PRE->PROadv->PROper,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PRE->PROadv->VERcjg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROcar->NOMcom,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROcar->PONfbl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROcar->PONfrt,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRE->PROdem->ADJind,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROdem->ADJqua,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
PRE->PROdem->ADVgen,4,4,6,4,0,0,1,1,0,0,4,3,0,0,1,1,0,0
PRE->PROdem->ADVgen.PROper,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PRE->PROdem->ADVneg,5,9,4,6,1,1,2,2,1,1,6,7,1,1,5,5,0,0
PRE->PROdem->CONcoo,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
PRE->PROdem->CONsub,43,47,62,69,5,4,9,10,30,32,34,42,3,4,17,26,7,9
PRE->PROdem->DETdef,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
PRE->PROdem->DETind,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROdem->DETint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROdem->DETndf,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
PRE->PROdem->DETpos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
PRE->PROdem->DETrel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
PRE->PROdem->NOMcom,0,1,2,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0
PRE->PROdem->PONfbl,0,2,1,3,0,0,2,1,0,2,2,3,0,1,0,0,0,0
PRE->PROdem->PONfrt,2,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
PRE->PROdem->PRE,2,4,2,4,0,0,1,1,0,0,5,4,0,0,1,1,0,0
PRE->PROdem->PRE.DETdef,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
PRE->PROdem->PROadv,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PRE->PROdem->PROdem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PRE->PROdem->PROint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
PRE->PROdem->PROper,10,10,5,8,0,0,1,1,11,12,7,11,0,0,3,4,0,0
PRE->PROdem->PROrel,18,13,38,33,0,1,2,2,11,11,29,23,2,2,22,14,5,5
PRE->PROdem->PROrel.PROper,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
PRE->PROdem->VERcjg,26,25,17,15,0,1,4,4,12,11,15,14,0,0,14,18,0,0
PRE->PROdem->VERinf,1,1,1,1,1,1,0,0,0,0,2,2,1,1,1,1,1,1
PRE->PROdem->VERppa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROdem->VERppe,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PRE->PROind->ADJqua,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->PROind->ADVgen,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0
PRE->PROind->ADVneg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROind->CONcoo,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
PRE->PROind->CONsub,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
PRE->PROind->DETdef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROind->DETpos,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROind->NOMcom,0,2,2,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0
PRE->PROind->PONfbl,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PRE->PROind->PONfrt,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
PRE->PROind->PRE,2,4,0,0,0,0,2,2,3,3,5,5,0,0,4,6,0,0
PRE->PROind->PRE.DETdef,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0
PRE->PROind->PROadv,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROind->PROdem,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROind->PROper,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
PRE->PROind->PROrel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROind->VERcjg,1,0,1,0,0,0,0,0,2,2,2,1,0,0,1,1,1,1
PRE->PROind->VERinf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
PRE->PROint->ADJqua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRE->PROint->ADVgen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROint->ADVneg,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0
PRE->PROint->CONsub,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->PROint->DETdef,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROint->NOMcom,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROint->NOMpro,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROint->PROdem,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROint->PROper,1,1,0,0,0,0,0,0,1,2,3,4,0,0,3,3,0,0
PRE->PROint->VERcjg,2,2,0,1,0,0,0,0,4,3,2,3,0,0,2,3,4,3
PRE->PROper->ADJind,2,2,1,1,1,1,0,0,2,5,0,0,0,0,2,2,2,1
PRE->PROper->ADJqua,3,4,2,3,0,0,1,2,3,2,0,1,0,0,1,1,1,1
PRE->PROper->ADVgen,10,12,7,4,1,1,0,0,8,8,5,6,1,0,9,8,0,2
PRE->PROper->ADVneg,4,5,1,1,0,1,0,0,1,2,1,1,0,0,1,1,1,1
PRE->PROper->ADVneg.PROper,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROper->CONcoo,8,11,10,15,0,0,2,3,15,27,10,17,2,3,9,12,2,5
PRE->PROper->CONsub,4,4,3,4,0,0,2,2,2,1,3,3,0,0,0,0,1,1
PRE->PROper->DETcar,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PRE->PROper->DETdef,1,1,4,4,0,1,0,0,4,4,7,5,0,0,4,4,1,1
PRE->PROper->DETdem,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PRE->PROper->DETind,3,2,2,3,0,0,1,1,5,5,2,2,0,0,1,2,0,2
PRE->PROper->DETndf,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROper->DETpos,1,1,0,0,0,0,0,0,1,3,1,1,0,0,1,1,0,0
PRE->PROper->NOMcom,6,4,3,3,0,0,1,1,2,0,5,2,0,0,3,3,2,1
PRE->PROper->OUT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRE->PROper->PONfbl,8,8,16,16,0,1,2,3,14,11,11,13,2,2,5,6,0,0
PRE->PROper->PONfrt,9,5,22,15,1,1,8,5,22,11,12,7,1,1,7,4,7,3
PRE->PROper->PRE,7,13,11,13,1,1,6,6,16,20,21,22,2,2,7,7,3,4
PRE->PROper->PRE.DETdef,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
PRE->PROper->PROadv,1,0,1,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0
PRE->PROper->PROcar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PRE->PROper->PROdem,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROper->PROind,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROper->PROord,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROper->PROper,2,3,4,2,0,0,0,0,2,2,3,3,0,0,2,2,0,0
PRE->PROper->PROrel,2,3,3,6,0,0,0,1,2,3,1,2,0,0,3,3,1,1
PRE->PROper->VERcjg,27,25,23,21,3,3,2,2,24,21,22,21,6,6,15,12,3,3
PRE->PROper->VERinf,15,16,24,25,1,1,1,1,14,16,8,8,4,4,6,6,0,0
PRE->PROper->VERppa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PRE->PROper->VERppe,5,6,6,5,1,0,3,4,6,5,10,8,0,0,4,5,0,0
PRE->PROrel->ADJqua,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROrel->ADVgen,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
PRE->PROrel->ADVneg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRE->PROrel->CONcoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PRE->PROrel->CONsub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROrel->DETdef,2,3,2,2,0,0,3,2,1,1,8,9,1,1,2,2,1,2
PRE->PROrel->DETind,1,1,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1
PRE->PROrel->DETpos,1,2,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
PRE->PROrel->NOMcom,6,5,1,0,0,0,2,2,0,1,3,2,0,0,0,0,1,0
PRE->PROrel->NOMpro,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PRE->PROrel->PONfbl,2,2,1,0,1,1,0,0,0,0,1,2,0,0,1,1,0,0
PRE->PROrel->PRE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PRE->PROrel->PROdem,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
PRE->PROrel->PROimp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->PROrel->PROind,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->PROrel->PROper,3,4,6,6,0,0,3,3,4,3,11,12,2,2,8,8,1,1
PRE->PROrel->VERcjg,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
PRE->PROrel->VERinf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PRE->VERcjg->ADJqua,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRE->VERcjg->ADVgen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERcjg->CONcoo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PRE->VERcjg->DETdef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERcjg->DETind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PRE->VERcjg->DETndf,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRE->VERcjg->DETpos,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PRE->VERcjg->NOMcom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PRE->VERcjg->PONfbl,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERcjg->PONfrt,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PRE->VERcjg->PRE,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PRE->VERcjg->PROind,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERcjg->PROper,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->VERcjg->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRE->VERcjg->VERinf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERcjg->VERppe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERinf->ADJqua,3,4,3,4,0,0,0,0,5,3,2,3,1,1,2,2,2,2
PRE->VERinf->ADVgen,8,7,12,9,0,0,6,6,8,7,8,9,2,2,12,10,0,0
PRE->VERinf->ADVgen.PROper,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PRE->VERinf->ADVint,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
PRE->VERinf->ADVneg,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERinf->ADVsub,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRE->VERinf->CONcoo,22,31,27,38,3,3,5,6,20,26,22,30,1,2,20,27,0,1
PRE->VERinf->CONsub,6,11,6,10,1,1,2,2,1,3,9,5,0,1,2,4,0,0
