"","freq","mean prob","sample size necessary","passes"
"PRE VERppa PONfrt",33,9.16199193505859e-05,2972.80506265374,FALSE
"PROdem VERcjg VERinf",34,0.000102477495608854,2696.60227562808,FALSE
"PROper PONfbl PROper",36,9.01639234466714e-05,3054.52230279585,FALSE
"VERcjg PROrel ADVgen",34,6.6251779516497e-05,5108.05043322792,FALSE
"VERppe DETdem NOMcom",36,7.12725744050696e-05,3006.75102702037,FALSE
"VERppe PONfrt PROdem",35,8.78898541219788e-05,1930.49443808608,FALSE
"VERppe PRE NOMpro",37,0.000133275302046521,2957.71292586286,FALSE
"VERppe VERppe PONfrt",35,8.59654874223915e-05,2859.98160681819,FALSE
"ADVgen PONfrt DETdef",35,9.42372617310777e-05,3043.03873785945,FALSE
"ADVgen VERppe ADVgen",34,8.83766160818905e-05,2160.44527941692,FALSE
"CONcoo VERinf NOMcom",34,7.88387865480029e-05,3027.83860811214,FALSE
"CONsub.PROper VERcjg VERppe",36,0.000112561852604743,1643.03907182256,FALSE
"PONfrt DETind NOMcom",35,9.58370948015811e-05,2052.41467736858,FALSE
"PONfrt VERcjg ADJqua",32,9.52192331037219e-05,3010.57725308881,FALSE
"PRE DETdef PONfbl",37,7.32919126959073e-05,1529.76192741909,FALSE
"PRE NOMcom PROdem",34,7.179161257683e-05,5036.46754422399,FALSE
"PROadv VERcjg VERcjg",33,8.08794525860095e-05,3059.80183381628,FALSE
"PROdem PROrel VERppe",37,7.92599580876167e-05,3540.91354101444,FALSE
"PROind PROadv VERcjg",32,7.07759637227388e-05,1236.84722581736,FALSE
"PROper PONfrt PROper",35,0.000111629191666111,3003.78916339418,FALSE
"PROrel PROper ADVgen",33,5.55224363027421e-05,4482.59992180033,FALSE
"VERcjg ADVgen ADVneg",28,7.11325935187639e-05,2442.47806618042,FALSE
"VERcjg ADVneg CONcoo",36,0.000101590488933147,2051.95711087121,FALSE
"VERcjg ADVneg DETpos",36,0.000129902881262079,906.113645142376,TRUE
"VERcjg PONfrt NOMpro",36,8.10508573109051e-05,3847.05865339694,FALSE
"VERcjg VERppe PROdem",36,9.50736068552097e-05,2584.56808468388,FALSE
"VERinf PRE DETndf",35,0.000105758581711487,2736.92862031372,FALSE
"VERinf VERppe PRE",31,7.85565528613359e-05,5328.41486470291,FALSE
"VERppe VERcjg DETdef",35,0.000105800773225715,3460.98573150978,FALSE
"ADJpos NOMcom PROrel",35,7.92044674391194e-05,2940.85083226286,FALSE
"ADJqua DETpos NOMcom",32,0.000112462486112964,1531.68695703196,FALSE
"ADJqua PROrel PROper",32,8.08635157066735e-05,3506.9782500714,FALSE
"ADVgen ADVgen PROrel",36,8.88210958309424e-05,3407.69849298994,FALSE
"ADVgen ADVgen VERinf",31,7.60792715368697e-05,2914.27950851126,FALSE
"ADVgen NOMcom PROrel",29,7.01849916835481e-05,4105.48177627941,FALSE
"CONsub PROper CONcoo",33,9.7559418769106e-05,2093.89432147598,FALSE
"DETdem NOMcom VERinf",32,8.6573342713136e-05,2017.51591999745,FALSE
"DETndf NOMcom PONfbl",32,6.48966677217795e-05,2880.96052797808,FALSE
"NOMcom PROrel OUT",36,0.00011115382775672,2317.26338623877,FALSE
"NOMcom VERcjg OUT",36,8.64389956487495e-05,4885.11630201883,FALSE
"NOMcom VERcjg PROind",26,7.9747112335593e-05,2802.31497505364,FALSE
"PONfbl CONcoo DETpos",36,7.97800091942282e-05,2938.34664972748,FALSE
"PONfrt CONcoo ADVint",35,0.00015910355731083,291.737630611235,TRUE
"PONfrt NOMcom VERppe",33,0.000107159065910221,2476.10656569878,FALSE
"PRE ADVgen NOMcom",32,9.54563728781586e-05,1945.62276639523,FALSE
"PRE DETdem ADJind",35,0.000112212037707998,1260.69177980838,FALSE
"PRE DETint NOMcom",33,9.65731150985082e-05,3436.96049500996,FALSE
"PRE PRE NOMcom",32,7.42173794539044e-05,2186.6700102625,FALSE
"PROadv VERcjg CONsub",32,9.55944022566098e-05,2872.15008495565,FALSE
"PROadv VERcjg PROind",28,6.76790192219009e-05,2333.33473719444,FALSE
"PROdem PROrel ADJqua",35,8.20825053533787e-05,4898.09800201355,FALSE
"PROdem VERcjg CONcoo",29,6.27509714781549e-05,2467.41522968421,FALSE
"PROdem VERcjg VERcjg",34,8.15421012268757e-05,5723.86739493641,FALSE
"PROind VERcjg DETdef",31,7.47637541312378e-05,2336.71644649061,FALSE
"PROper ADVgen VERinf",26,7.58394570691666e-05,2599.77208889396,FALSE
"VERinf CONcoo PROper",33,0.000103894423835897,1875.3671954544,FALSE
"VERinf PONfrt PROdem",33,0.000108784804385414,1644.68895153917,FALSE
"VERinf VERcjg NOMcom",35,0.000100158681378678,3226.64849884078,FALSE
"ADJqua PONfrt DETdef",35,8.25716436426249e-05,4221.31981454248,FALSE
"ADJqua PRE PROdem",32,8.0312442962882e-05,2470.79204165559,FALSE
"ADJqua VERcjg ADVgen",29,8.6231645744364e-05,2162.22214781503,FALSE
"ADVgen NOMcom PONfbl",33,7.78003008047801e-05,2872.52362918974,FALSE
"ADVgen VERinf PONfbl",33,8.50261838381315e-05,2858.29415622583,FALSE
"CONcoo ADJqua PONfbl",34,6.97762856528862e-05,4705.98197227527,FALSE
"CONcoo PROper NOMcom",33,9.09621071778659e-05,2969.99784930875,FALSE
"CONsub.PROper PROper VERcjg",31,8.91764759960968e-05,1727.60152859092,FALSE
"CONsub PROper ADJqua",31,7.68268886003691e-05,2062.12188003342,FALSE
"DETdef PROind PONfrt",34,0.00010273645891925,1697.35748269606,FALSE
"DETdem NOMcom ADJqua",35,0.000100322536006978,2008.0752107551,FALSE
"DETind NOMcom NOMcom",33,6.99363534035418e-05,3988.52932627277,FALSE
"DETind PROdem VERcjg",34,7.32152868808722e-05,4666.91134730116,FALSE
"NOMpro NOMpro VERcjg",35,0.000118737530240347,2075.03178323922,FALSE
"PONfrt PROrel PRE",29,7.37977094827673e-05,4231.62582621538,FALSE
"PRE ADJqua VERppe",34,5.42440950483215e-05,846.693112432891,TRUE
"PRE ADVgen PROrel",33,8.89284466854142e-05,2585.59744290072,FALSE
"PRE PROdem PRE",33,9.60316733531741e-05,1450.74461521119,FALSE
"PROdem PONfbl ADVgen",35,8.3463838560804e-05,2296.04752274132,FALSE
"PROdem PROrel PROadv",33,7.8818470594903e-05,1284.29537329104,FALSE
"PROper ADVgen PONfrt",33,8.16193463696854e-05,1428.46958409024,FALSE
"PROper PONfrt NOMcom",34,9.55791607681913e-05,2546.17337954582,FALSE
"VERcjg ADVgen DETind",33,9.00575590445378e-05,1147.93305203148,TRUE
"VERcjg CONsub DETdem",33,7.63656672373933e-05,2512.01429704579,FALSE
"VERcjg DETcar NOMcom",32,0.000103360213025725,2207.41529811883,FALSE
"VERcjg DETndf ADVgen",34,0.000107655524328814,2360.70954994665,FALSE
"VERinf DETdem NOMcom",34,8.99609407301677e-05,2060.75271558793,FALSE
"VERppe DETind NOMcom",34,9.73915273073242e-05,2107.68407674061,FALSE
"ADVgen ADJqua PROrel",32,0.000111219053730394,2966.6146120078,FALSE
"ADVgen ADVgen PRE.DETdef",31,7.40947701676719e-05,2632.31512972848,FALSE
"ADVgen CONcoo NOMcom",33,8.27270434931134e-05,1971.27748385226,FALSE
"ADVgen DETdef ADJqua",34,9.15747283485841e-05,2946.68894920903,FALSE
"CONcoo ADVgen PONfrt",32,0.000105939047708449,2610.07754894954,FALSE
"CONcoo NOMpro VERcjg",32,8.7022565958496e-05,2143.66726417889,FALSE
"CONcoo PRE PROint",32,8.92938379633793e-05,1963.18986670047,FALSE
"CONcoo PROrel ADVgen",30,7.29485448603686e-05,2312.93392953335,FALSE
"CONsub VERcjg NOMcom",27,6.66194633428253e-05,2818.30564697871,FALSE
"DETdef NOMcom DETndf",33,9.08424041128491e-05,1548.13653357984,FALSE
"DETdem NOMcom ADVneg",33,8.94870239688716e-05,1299.92832883568,FALSE
"DETndf NOMcom PRE.DETdef",30,0.000100978072248908,2369.56015644012,FALSE
"NOMcom ADJqua CONsub",28,9.70204800797911e-05,1429.66504277539,FALSE
"NOMcom ADVgen PRE.DETdef",33,8.25492878454763e-05,2981.25925942196,FALSE
"NOMcom CONcoo DETndf",34,9.8316076372413e-05,2913.86008317213,FALSE
"NOMcom NOMcom NOMpro",33,8.93997010386005e-05,1454.48152407339,FALSE
"NOMpro PONfrt DETdef",33,0.000113865611473146,2022.51700584041,FALSE
"PONfbl VERcjg VERppe",34,7.96651405046436e-05,3056.59747095935,FALSE
"PONfrt CONsub NOMpro",34,8.06542556505215e-05,1778.73593684977,FALSE
"PONfrt NOMcom NOMpro",33,9.30412002029602e-05,2746.8608384214,FALSE
"PRE.DETdef NOMcom NOMpro",32,9.49885248234229e-05,2220.52824918951,FALSE
"PRE.DETdef NOMcom VERinf",32,8.07552002999676e-05,3057.90404316825,FALSE
"PRE DETndf ADJind",30,7.13695507908458e-05,2136.15828768339,FALSE
"PRE PONfrt PROcar",33,5.94424406684243e-05,3815.51395074003,FALSE
"PROdem PONfbl PROper",33,0.000107302686836491,2272.05688380025,FALSE
"PROper ADVgen CONcoo",30,5.4689976491193e-05,6804.59540671744,FALSE
"PROper PONfrt PRE",33,8.55397135341385e-05,3577.26809740354,FALSE
"PROrel VERcjg PONfbl",29,5.63818069462756e-05,2919.33129101334,FALSE
"VERcjg PONfbl ADJqua",32,9.98794572044687e-05,2676.01741455621,FALSE
"VERcjg PROind VERppe",33,9.42182902163425e-05,2204.53935946614,FALSE
"VERcjg VERcjg PONfbl",27,7.85989861472503e-05,2575.03912485453,FALSE
"VERinf DETind DETdef",33,9.0389858209618e-05,3753.92787543678,FALSE
"VERinf NOMcom ADJqua",31,6.5197449207562e-05,4209.25766219739,FALSE
"VERinf NOMcom PROrel",25,6.78410230303356e-05,2954.11680584383,FALSE
"ADVgen VERcjg DETdem",27,7.12175189287538e-05,1910.86425387888,FALSE
"ADVgen VERcjg OUT",33,8.21073219767032e-05,3035.85902396011,FALSE
"ADVgen VERcjg PROrel",29,9.77011044746049e-05,915.865876401742,TRUE
"ADVgen VERinf CONsub",27,5.48674836787304e-05,5679.80434199225,FALSE
"ADVneg VERcjg ADJqua",23,4.06254135131278e-05,4391.57371276611,FALSE
"CONcoo ADJqua VERppe",32,7.26918824841114e-05,1388.07878466841,FALSE
"CONcoo CONsub NOMcom",27,7.1918364527108e-05,2914.82446571655,FALSE
"CONcoo PRE PROrel",31,7.94162454344288e-05,2024.17194682766,FALSE
"CONcoo VERppe NOMcom",33,9.63712253196282e-05,3554.55623850798,FALSE
"CONsub ADVgen.PROper VERcjg",30,7.81336668209756e-05,1306.90692158715,FALSE
"CONsub ADVgen ADVneg",26,6.14079811512508e-05,3744.8944753494,FALSE
"NOMcom CONcoo DETdem",33,8.541604731602e-05,3001.4008131956,FALSE
"NOMcom OUT NOMcom",31,8.47097176942953e-05,2974.5058547815,FALSE
"NOMcom PRE PROind",28,8.00356274986497e-05,3081.1191073689,FALSE
"NOMcom VERppe PRE.DETdef",32,7.22411984869051e-05,4222.90355996626,FALSE
"PONfbl NOMcom PROper",32,7.9732614459096e-05,1571.74108559198,FALSE
"PONfrt ADVgen CONcoo",29,8.19672308932444e-05,1878.13908484161,FALSE
"PONfrt NOMpro VERcjg",31,7.39481692832885e-05,1841.77591218969,FALSE
"PONfrt PRE ADJqua",26,9.47379064852382e-05,1816.93428263912,FALSE
"PONfrt PRE ADVgen",28,5.74119611475022e-05,2950.63710523345,FALSE
"PONfrt VERcjg PROdem",30,0.000104779016581014,1697.53135446909,FALSE
"PRE PROint PROper",32,8.30503249464465e-05,1435.60035594595,FALSE
"PROadv VERcjg DETind",30,5.88863820432925e-05,2829.64215828047,FALSE
"PROdem PROrel ADVneg",30,7.77049328937975e-05,2437.08364870605,FALSE
"PROdem VERcjg PONfbl",31,9.75109255105834e-05,2704.26924735192,FALSE
"PROper ADVgen PROper",31,5.44401388020829e-05,4890.08110320048,FALSE
"PROper PROrel PROper",31,9.23638001831577e-05,2233.44144861591,FALSE
"PROper VERinf ADVgen",29,6.08673876434947e-05,3747.30776670665,FALSE
"PROper VERinf PONfbl",33,7.16816788656756e-05,3423.61295853803,FALSE
"PROrel ADJqua NOMpro",33,7.08395189391729e-05,1759.98153372721,FALSE
"PROrel VERcjg DETind",30,0.000108270603991421,2359.30922181975,FALSE
"VERcjg PONfrt DETdem",33,9.1716405307433e-05,2939.9230945799,FALSE
"VERppa PRE DETdef",33,8.88193040413078e-05,2879.66942114672,FALSE
"VERppe CONcoo DETpos",32,8.52592913344949e-05,3617.40480209229,FALSE
"ADJord NOMcom VERcjg",31,8.52211018108852e-05,1025.71244990755,TRUE
"ADJpos NOMcom VERcjg",32,7.2922568518892e-05,4363.25157368423,FALSE
"ADJqua ADVneg VERcjg",29,8.58834656046529e-05,2832.77397273933,FALSE
"ADJqua VERcjg DETdef",30,8.79523246569706e-05,2436.99510553565,FALSE
"ADVgen PROdem PROrel",32,7.5199354623866e-05,3307.99626924832,FALSE
"ADVneg NOMcom PRE",26,6.64466821452224e-05,2483.91807863346,FALSE
"ADVneg VERcjg PROrel",29,9.03039605238811e-05,2293.53393490326,FALSE
"CONcoo VERinf ADVgen",29,7.94767288317291e-05,4340.48068937279,FALSE
"CONsub ADVgen PROper",28,7.32131462644806e-05,2838.8965233916,FALSE
"DETind NOMcom PRE.DETdef",29,8.27842914202217e-05,2584.39432273407,FALSE
"DETndf ADJpos NOMcom",31,7.56839606016931e-05,2991.43219746047,FALSE
"NOMcom ADVneg PONfrt",27,8.44658850547595e-05,2246.39117484575,FALSE
"NOMcom NOMpro NOMcom",32,0.000117880473500912,1977.0516120693,FALSE
"NOMcom NOMpro PROper",32,9.44764467985433e-05,2479.45766769837,FALSE
"NOMcom PONfrt NOMpro",30,8.67620287124725e-05,1856.23450338246,FALSE
"NOMcom VERppe PROper",31,8.14387778451048e-05,2156.57599979409,FALSE
"NOMpro ADVneg VERcjg",30,9.59620919145138e-05,1897.23340075855,FALSE
"NOMpro VERcjg PROper",31,9.40695179933701e-05,1891.42230015683,FALSE
"PONfbl ADVgen PROadv",29,5.05948443937213e-05,4448.80554864799,FALSE
"PONfbl PROind ADVneg",32,5.59680424080154e-05,3377.38396038478,FALSE
"PONfrt ADVgen PROdem",28,7.19011609602602e-05,2776.20098748506,FALSE
"PONfrt VERcjg DETpos",31,8.45844028416821e-05,3345.16762273518,FALSE
"PRE ADJqua ADJqua",32,7.91962093672224e-05,2862.52261486865,FALSE
"PRE PROper ADVneg",30,5.70196332512818e-05,5072.16344960168,FALSE
"PRE VERinf PROper",27,5.83585152784661e-05,2809.1215739127,FALSE
"PROdem PRE.DETdef NOMcom",30,9.0003220416857e-05,1442.00623145137,FALSE
"PROdem VERcjg ADVneg",31,6.67252649400534e-05,2383.52019370652,FALSE
"PROper ADJind VERcjg",29,5.71922614156896e-05,3733.06835993427,FALSE
"PROper NOMcom PROrel",29,6.95522016759465e-05,2863.40683998039,FALSE
"PROrel VERcjg ADVneg",28,6.22601549769876e-05,2883.36391429289,FALSE
"VERcjg ADVgen PROdem",30,7.48027432570538e-05,3340.16596748496,FALSE
"VERcjg NOMpro PRE",31,8.23444120654126e-05,3048.04788517482,FALSE
"VERcjg PONfrt ADVneg",30,9.22389445712416e-05,2163.22575085825,FALSE
"VERcjg PROind PROrel",26,6.93085594333141e-05,3029.1713717372,FALSE
"VERinf ADVgen VERcjg",27,7.70121623124588e-05,2777.13462431515,FALSE
"VERppe NOMcom VERcjg",28,7.26700065728634e-05,1385.90994369754,FALSE
"VERppe PROadv VERcjg",32,5.09300776977475e-05,4152.31789288309,FALSE
"ADJord NOMcom PRE",29,9.00229651580362e-05,1722.25771863283,FALSE
"ADVgen PRE PONfrt",30,6.17556569966523e-05,2595.19603243282,FALSE
"CONcoo OUT PONfbl",29,7.32272974820768e-05,1823.52148586558,FALSE
"CONsub PRE PROper",26,8.07950972871701e-05,2364.50040161781,FALSE
"CONsub PROind PONfrt",30,7.22920923505067e-05,1869.48452090524,FALSE
"DETdef ADJqua NOMpro",31,9.85783676315783e-05,1204.7350065969,TRUE
"DETpos NOMcom DETndf",28,6.37837370090348e-05,2743.97677037175,FALSE
"NOMcom CONcoo NOMpro",30,9.84751283421126e-05,1627.64010739103,FALSE
"NOMcom CONsub DETind",27,7.24863385186289e-05,2073.9762582246,FALSE
"NOMcom CONsub OUT",30,7.27548022143976e-05,1494.45201442849,FALSE
"NOMcom NOMcom PRE.DETdef",30,8.43697911015098e-05,2764.44435156504,FALSE
"NOMcom PONfrt PROadv",28,7.87231546755376e-05,3003.00645753673,FALSE
"NOMcom PROper NOMcom",28,9.1923897558338e-05,1317.43559133027,FALSE
"NOMpro PONfrt PROrel",30,9.28267743976267e-05,2130.90922103046,FALSE
"PONfbl NOMcom PONfrt",29,6.01701421462679e-05,3660.84409734695,FALSE
"PONfbl VERcjg CONsub",31,8.47348842451887e-05,3720.94047368738,FALSE
"PONfrt CONsub DETind",30,7.28372033068373e-05,4710.26568989535,FALSE
"PONfrt NOMpro PROper",31,8.10300621599861e-05,1106.64494480136,TRUE
"PONfrt VERcjg CONcoo",29,6.43024848109623e-05,4189.23458690358,FALSE
"PRE ADVgen PROper",27,7.41629329525656e-05,1268.70073698111,FALSE
"PRE DETpos NOMpro",31,9.26746188250485e-05,1531.57287767474,FALSE
"PRE PRE.DETdef NOMcom",30,9.9545879972615e-05,2226.19486369751,FALSE
"PRE PRE DETdef",31,7.37998462987829e-05,2841.85578945708,FALSE
"PRE PRE PROper",30,8.3243473752452e-05,2386.75875098283,FALSE
"PROdem DETdef NOMcom",28,8.83355360918296e-05,1409.09933315644,FALSE
"PROper PONfbl PRE",31,9.31752266461211e-05,1215.57470369985,TRUE
"PROper VERcjg VERppa",30,6.54595044859202e-05,3139.43527489812,FALSE
"VERcjg PROind CONcoo",28,8.15842154300584e-05,1880.6571665549,FALSE
"VERinf VERcjg PRE",28,9.84347371655218e-05,2208.16756010506,FALSE
"VERppe PRE.DETdef ADJqua",31,7.38059707239824e-05,2970.36289893871,FALSE
"ADVgen ADJqua ADJqua",28,6.965709775618e-05,1878.17606555754,FALSE
"ADVgen DETndf ADJqua",28,7.98749750590823e-05,1994.83455218077,FALSE
"ADVgen NOMcom PROper",27,7.40284311590568e-05,4625.13847204042,FALSE
"ADVgen VERppe NOMcom",24,5.76123913937036e-05,3201.49209205823,FALSE
"ADVneg PRE DETpos",28,5.85956392186094e-05,3443.19340066442,FALSE
"ADVneg VERcjg VERcjg",26,9.93778281434614e-05,945.726198347442,TRUE
"CONcoo CONsub DETpos",28,6.17139494115456e-05,2523.75351460612,FALSE
"CONcoo CONsub VERcjg",26,6.29219564795722e-05,3875.12633969464,FALSE
"CONcoo PONfrt DETcar",29,6.50810323810211e-05,2470.67011209992,FALSE
"CONcoo PROper ADJind",29,6.06542775090741e-05,2569.89556747695,FALSE
"CONcoo VERppe PRE.DETdef",29,9.27932169394853e-05,2076.71157850888,FALSE
"CONsub ADJqua VERppe",30,4.97234473962255e-05,1016.57086126463,TRUE
"CONsub NOMcom PROrel",26,7.30890108845135e-05,2581.94393741779,FALSE
"DETdem NOMcom NOMcom",24,6.42325581314652e-05,1986.34106025294,FALSE
"DETind PROdem PRE",30,7.46522680729312e-05,2848.72964937399,FALSE
"NOMcom DETndf ADJqua",28,8.23493107793091e-05,2504.47451566646,FALSE
"PRE PROind PONfrt",25,9.13320919184994e-05,1400.11510536904,FALSE
"PROind PONfrt NOMcom",28,7.21724995953523e-05,1742.05046065131,FALSE
"PROper ADJqua VERcjg",25,8.50124600340097e-05,2722.47563296724,FALSE
"PROper PRE DETdem",29,7.90114252239457e-05,3627.37183920261,FALSE
"PROrel PRE ADJqua",29,6.39771066254125e-05,4050.31230987472,FALSE
"VERcjg ADVneg PROper",24,5.78398151774686e-05,2799.14290458228,FALSE
"VERcjg PROdem CONsub",27,7.25166609968774e-05,1385.34914631888,FALSE
"VERcjg PROind PRE.DETdef",24,7.10737452944249e-05,2111.25912331727,FALSE
"VERinf CONsub DETdef",28,8.05969239047911e-05,2726.36541056945,FALSE
"VERinf PONfrt PROrel",26,6.15614398878307e-05,3991.7683964562,FALSE
"VERppe DETdef ADJqua",30,8.1694777191082e-05,3643.65482730684,FALSE
"VERppe NOMcom PONfbl",28,6.04140247404664e-05,5299.72802660657,FALSE
"ADJcar NOMcom VERcjg",28,9.14102110530544e-05,868.044645898348,TRUE
"ADJqua ADJqua VERcjg",29,0.000102645493236356,1509.31812213756,FALSE
"ADVgen VERinf ADVgen",27,7.33825110880629e-05,2948.45258024281,FALSE
"ADVgen VERppa PONfrt",27,7.64345665516729e-05,2612.04824508081,FALSE
"CONcoo NOMcom VERppe",26,7.91135290393869e-05,2786.0605856387,FALSE
"CONcoo PROint VERcjg",27,6.966027551986e-05,4034.47496032622,FALSE
"CONcoo VERcjg PROind",28,0.000103070812171389,1878.38695081357,FALSE
"CONsub.PROper VERcjg ADVgen",26,6.38450959889376e-05,2237.55169235382,FALSE
"CONsub DETndf ADJqua",29,6.53030684683489e-05,3710.46605675785,FALSE
"CONsub PRE.DETdef NOMcom",25,7.10761963816021e-05,2823.02873515821,FALSE
"CONsub VERppe VERcjg",27,8.24828913301926e-05,2975.24193760574,FALSE
"DETcar NOMcom PONfrt",26,8.05382761018601e-05,1412.27645866706,FALSE
"NOMcom ADVgen VERppa",28,7.79869442033985e-05,2944.2519737977,FALSE
"NOMcom DETpos ADJqua",29,9.6788051957664e-05,3249.33804669983,FALSE
"NOMcom NOMpro PRE",28,7.39247500979678e-05,3969.50002202013,FALSE
"NOMcom PROrel VERinf",24,5.26409883093104e-05,3565.40409768194,FALSE
"NOMcom VERinf NOMcom",23,6.81819646418893e-05,3049.86055878811,FALSE
"NOMpro NOMpro NOMcom",29,9.29059292141881e-05,1539.21908618144,FALSE
"NOMpro NOMpro PRE",29,0.00010667271576833,1322.84211410049,FALSE
"NOMpro VERcjg DETdef",29,6.75437457481507e-05,4787.51265765085,FALSE
"PONfbl CONcoo PROrel",26,4.02030839373699e-05,5857.46346801667,FALSE
"PONfbl PROper PRE",29,5.9361508773131e-05,1856.03577838024,FALSE
"PONfbl PROrel ADVgen",28,5.11322890753204e-05,1800.02831257866,FALSE
"PONfbl VERcjg NOMcom",27,6.09996685210514e-05,3499.56835192836,FALSE
"PONfrt ADVgen VERppe",27,6.69607637079954e-05,1665.51720646234,FALSE
"PONfrt NOMcom PRE.DETdef",28,6.48625683160046e-05,3941.80101596681,FALSE
"PONfrt PROadv VERcjg",25,7.05315496915666e-05,3002.39958827729,FALSE
"PRE.DETdef PROind PRE",26,6.41676871447691e-05,1885.46853910093,FALSE
"PRE NOMcom DETndf",26,6.82745467273345e-05,4128.2746604106,FALSE
"PRE VERppe PRE",24,6.27819832966388e-05,4762.2827374471,FALSE
"PROdem ADVneg PROper",25,6.86613898357734e-05,2921.61569529716,FALSE
"PROind DETdef NOMcom",26,5.29249386223863e-05,4575.43444514494,FALSE
"PROper VERinf CONsub",21,4.07028583498509e-05,4815.56594034161,FALSE
"PROrel VERcjg PROdem",28,8.83720914833496e-05,2883.12978425213,FALSE
"VERcjg PRE.DETdef PROind",25,6.65936422392585e-05,3131.77825474786,FALSE
"VERcjg PRE VERppa",24,6.65462824423074e-05,3557.36707242755,FALSE
"VERcjg PROper DETndf",28,7.07594070031118e-05,2421.89256658478,FALSE
"VERcjg VERinf PROper",26,7.79899488817202e-05,2127.35858656282,FALSE
"VERcjg VERinf VERinf",26,6.98194070559846e-05,2897.37428674047,FALSE
"VERcjg VERppe DETdem",28,6.29409025782936e-05,2711.94647875329,FALSE
"VERinf PRE ADVgen",27,6.64124306054532e-05,3173.00585894329,FALSE
"VERinf VERinf PRE",26,6.66261485193299e-05,4257.07937954357,FALSE
"VERppe VERcjg CONcoo",29,8.1305137964062e-05,2888.11261603216,FALSE
"ADJqua CONcoo DETdef",28,7.1197551379056e-05,3864.00807560829,FALSE
"ADJqua NOMcom DETndf",28,7.97545617951105e-05,2526.1790475496,FALSE
"ADJqua PRE DETdem",26,5.39789617810769e-05,5115.2362058445,FALSE
"ADJqua VERppe CONcoo",28,6.10738850421717e-05,1794.79855494187,FALSE
"ADVgen PRE.DETdef ADJqua",26,5.35116265418024e-05,3875.09251754575,FALSE
"ADVgen PROdem VERcjg",24,4.59549480870832e-05,2602.13464937025,FALSE
"CONcoo CONsub PROind",22,5.07902030786767e-05,2529.1837535184,FALSE
"CONsub ADVgen ADVgen",21,4.4060975266037e-05,3643.37715263692,FALSE
"CONsub PONfrt NOMcom",28,6.18456078176782e-05,1490.49385737588,FALSE
"CONsub PRE DETpos",25,5.69376506521811e-05,3857.3976094355,FALSE
"CONsub PROper PROdem",28,7.60859703101666e-05,1906.65760483466,FALSE
"DETcar PONfrt ADVgen",27,8.92471256120945e-05,1923.93689230619,FALSE
"DETdef NOMcom VERppa",27,7.8373309236004e-05,3016.89693601621,FALSE
"DETdef VERcjg NOMcom",26,8.44702324775496e-05,2880.63806469792,FALSE
"DETdem NOMcom ADJind",27,8.78045902533667e-05,941.461645143051,TRUE
"DETpos NOMpro PONfrt",28,8.3680389944154e-05,2202.56616084523,FALSE
"NOMcom ADJqua PROper",26,9.20137836888007e-05,2148.38304379025,FALSE
"NOMcom NOMcom VERppe",26,7.17799947138145e-05,3907.39016109932,FALSE
"NOMcom PONfrt PROcar",28,0.000101235402370073,1672.25856338311,FALSE
"NOMcom PROrel PRE.DETdef",28,7.89138529025896e-05,1972.02706238192,FALSE
"NOMpro DETdef ADJqua",28,6.93540400212013e-05,1801.32219198308,FALSE
"NOMpro NOMpro PROrel",28,7.17635271928765e-05,4530.79696810705,FALSE
"NOMpro PRE ADJqua",28,8.28161402848223e-05,1846.12423828447,FALSE
"PONfbl DETndf NOMcom",28,5.98634703586833e-05,3258.86868647323,FALSE
"PONfbl NOMcom PRE",27,8.10750745052231e-05,2826.51504389677,FALSE
"PONfrt ADJqua ADVgen",27,7.71275638046039e-05,1859.6429775535,FALSE
"PONfrt CONsub PRE",26,6.75580449118972e-05,2389.55547137581,FALSE
"PONfrt DETind PROdem",28,8.11849294730953e-05,2917.34202567203,FALSE
"PRE.DETdef NOMcom ADVneg",23,5.86437161861075e-05,1888.7368630165,FALSE
"PRE VERinf PROdem",28,8.3367466102575e-05,2170.85095580565,FALSE
"PROadv VERcjg ADVneg",26,4.75967534034621e-05,3735.40890824915,FALSE
"PROind PRE PROdem",26,7.54151760102606e-05,2825.63345839329,FALSE
"PROper ADVneg ADVgen",22,4.64511221779301e-05,2440.20365128117,FALSE
"PROper CONcoo NOMcom",24,6.11752857919026e-05,2952.13976437748,FALSE
"PROrel NOMcom CONcoo",26,8.67792237346614e-05,1251.4917641007,FALSE
"VERcjg ADJqua PRE.DETdef",26,7.70377778840071e-05,2348.09492410232,FALSE
"VERcjg ADVneg PROdem",28,7.09801858792388e-05,2574.90602266842,FALSE
"VERcjg PONfrt DETind",27,6.9987515896262e-05,2717.23345230071,FALSE
"VERcjg PROdem CONcoo",28,8.08475306360448e-05,2679.23633127584,FALSE
"VERcjg PROper PRE.DETdef",24,6.61854291315567e-05,2638.22585541756,FALSE
"VERcjg VERinf PROdem",25,7.17571698194667e-05,2052.73220299345,FALSE
"VERppe ADJqua PONfrt",25,9.57284644342685e-05,2702.37433869212,FALSE
"VERppe VERinf PRE",26,6.76741297173977e-05,2950.85180192857,FALSE
"ADJqua CONsub DETdef",19,4.8587850705323e-05,3061.00380074459,FALSE
"ADVgen PONfbl PROper",27,8.13940837115025e-05,1293.46976528854,FALSE
"ADVneg VERppe PRE",26,6.28492959134816e-05,3158.73364662256,FALSE
"CONcoo DETdef ADJind",26,7.35405075832612e-05,3061.57961713556,FALSE
