Title,Vie_Martin,Vie_Martin,Dia_Martin,Dia_Martin,Vie_Brice,Vie_Brice,Vie_Gilles,Vie_Gilles,Vie_Martial,Vie_Martial,Vie_Nicolas,Vie_Nicolas,Vie_Jerome,Vie_Jerome,Vie_Benoit,Vie_Benoit,Vie_Alexis,Vie_Alexis
Corpus,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt
NOMpro->PONfrt->ADVneg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOMpro->PONfrt->CONcoo,2,40,4,40,0,40,1,40,4,40,4,40,2,40,3,40,0,40
NOMpro->PONfrt->CONsub,4,23,0,23,1,23,1,23,2,23,7,23,0,23,1,23,1,23
NOMpro->PONfrt->DETcar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NOMpro->PONfrt->DETdef,1,10,1,10,0,10,0,10,4,10,4,10,0,10,0,10,0,10
NOMpro->PONfrt->DETdem,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PONfrt->DETndf,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
NOMpro->PONfrt->DETpos,0,2,0,2,0,2,0,2,1,2,0,2,0,2,1,2,0,2
NOMpro->PONfrt->NOMcom,4,1,0,1,0,1,0,1,4,1,1,1,0,1,1,1,0,1
NOMpro->PONfrt->NOMpro,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4
NOMpro->PONfrt->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PONfrt->PONfrt,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
NOMpro->PONfrt->PRE,0,16,1,16,1,16,0,16,3,16,4,16,0,16,2,16,1,16
NOMpro->PONfrt->PRE.DETdef,0,3,1,3,0,3,0,3,1,3,1,3,0,3,1,3,0,3
NOMpro->PONfrt->PROadv,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOMpro->PONfrt->PROcar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMpro->PONfrt->PROdem,0,10,0,10,0,10,0,10,2,10,0,10,0,10,1,10,0,10
NOMpro->PONfrt->PROind,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PONfrt->PROper,2,5,1,5,0,5,0,5,2,5,0,5,0,5,2,5,1,5
NOMpro->PONfrt->PROrel,0,0,5,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
NOMpro->PONfrt->VERcjg,2,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,2,0
NOMpro->PONfrt->VERinf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMpro->PRE->ADJqua,3,16,0,16,0,16,0,16,2,16,1,16,0,16,3,16,0,16
NOMpro->PRE->ADVgen,0,2,0,2,0,2,1,2,1,2,0,2,0,2,1,2,0,2
NOMpro->PRE->CONsub,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PRE->DETdef,6,34,0,34,0,34,0,34,1,34,3,34,0,34,1,34,1,34
NOMpro->PRE->DETdem,2,7,1,7,0,7,0,7,0,7,0,7,0,7,1,7,0,7
NOMpro->PRE->DETind,0,10,1,10,0,10,0,10,3,10,2,10,0,10,0,10,0,10
NOMpro->PRE->DETndf,0,6,0,6,0,6,0,6,0,6,0,6,0,6,1,6,0,6
NOMpro->PRE->DETpos,1,8,1,8,0,8,0,8,0,8,0,8,0,8,1,8,1,8
NOMpro->PRE->NOMcom,2,22,5,22,1,22,0,22,2,22,7,22,0,22,5,22,1,22
NOMpro->PRE->NOMpro,0,18,3,18,1,18,0,18,1,18,0,18,0,18,0,18,0,18
NOMpro->PRE->PONfbl,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
NOMpro->PRE->PONfrt,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
NOMpro->PRE->PROcar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMpro->PRE->PROdem,0,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4
NOMpro->PRE->PROint,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NOMpro->PRE->PROper,0,9,2,9,0,9,0,9,1,9,1,9,0,9,1,9,0,9
NOMpro->PRE->PROrel,1,5,0,5,0,5,0,5,0,5,1,5,0,5,0,5,0,5
NOMpro->PRE->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NOMpro->PRE->VERinf,2,19,1,19,1,19,0,19,2,19,2,19,0,19,1,19,0,19
NOMpro->PRE.DETdef->NOMcom,1,14,2,14,0,14,0,14,2,14,1,14,0,14,1,14,0,14
NOMpro->PRE.DETdef->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PRE.DETdef->PROdem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMpro->PROadv->VERcjg,3,18,2,18,0,18,0,18,1,18,1,18,0,18,0,18,0,18
NOMpro->PROadv->VERinf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOMpro->PROdem->PRE,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
NOMpro->PROind->ADVgen,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PROint->PROper,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PROint->VERcjg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMpro->PROper->ADJqua,0,3,0,3,0,3,0,3,1,3,0,3,0,3,1,3,0,3
NOMpro->PROper->CONcoo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NOMpro->PROper->DETndf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NOMpro->PROper->NOMcom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOMpro->PROper->PONfbl,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
NOMpro->PROper->PROadv,1,2,2,2,0,2,1,2,0,2,0,2,0,2,1,2,1,2
NOMpro->PROper->PROper,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0
NOMpro->PROper->PROrel,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PROper->VERcjg,10,117,11,117,0,117,3,117,13,117,12,117,5,117,8,117,3,117
NOMpro->PROrel->ADJqua,0,9,0,9,0,9,0,9,0,9,2,9,0,9,1,9,0,9
NOMpro->PROrel->ADVgen,1,49,3,49,0,49,4,49,1,49,5,49,2,49,0,49,0,49
NOMpro->PROrel->ADVneg,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
NOMpro->PROrel->DETdef,2,16,0,16,0,16,0,16,5,16,0,16,0,16,1,16,1,16
NOMpro->PROrel->DETind,0,4,0,4,0,4,0,4,0,4,1,4,0,4,0,4,0,4
NOMpro->PROrel->DETpos,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
NOMpro->PROrel->NOMcom,2,16,0,16,0,16,0,16,2,16,0,16,0,16,1,16,1,16
NOMpro->PROrel->NOMpro,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5
NOMpro->PROrel->OUT,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->PROrel->PONfbl,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5
NOMpro->PROrel->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
NOMpro->PROrel->PRE,1,18,0,18,0,18,0,18,1,18,2,18,0,18,3,18,0,18
NOMpro->PROrel->PROadv,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
NOMpro->PROrel->PROdem,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
NOMpro->PROrel->PROper,1,31,5,31,0,31,1,31,1,31,2,31,0,31,1,31,0,31
NOMpro->PROrel->VERcjg,7,31,1,31,0,31,0,31,4,31,7,31,0,31,1,31,0,31
NOMpro->PROrel->VERinf,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
NOMpro->PROrel->VERppe,0,5,0,5,1,5,0,5,2,5,1,5,0,5,0,5,0,5
NOMpro->PROrel.PROper->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NOMpro->VERcjg->ADJord,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->VERcjg->ADJqua,4,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7
NOMpro->VERcjg->ADVgen,2,33,6,33,0,33,1,33,3,33,4,33,0,33,1,33,2,33
NOMpro->VERcjg->ADVneg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMpro->VERcjg->ADVsub,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->VERcjg->CONcoo,2,22,4,22,0,22,0,22,5,22,0,22,0,22,0,22,0,22
NOMpro->VERcjg->CONsub,2,13,0,13,0,13,1,13,0,13,2,13,1,13,1,13,0,13
NOMpro->VERcjg->DETdef,3,18,2,18,0,18,1,18,2,18,3,18,0,18,0,18,1,18
NOMpro->VERcjg->DETdem,2,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7
NOMpro->VERcjg->DETind,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,2,3
NOMpro->VERcjg->DETndf,2,13,0,13,0,13,0,13,1,13,0,13,0,13,4,13,0,13
NOMpro->VERcjg->DETpos,1,10,1,10,0,10,0,10,1,10,0,10,0,10,0,10,1,10
NOMpro->VERcjg->NOMcom,7,46,2,46,0,46,1,46,7,46,1,46,1,46,1,46,0,46
NOMpro->VERcjg->NOMpro,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
NOMpro->VERcjg->OUT,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->VERcjg->PONfbl,1,21,1,21,0,21,0,21,0,21,1,21,0,21,0,21,0,21
NOMpro->VERcjg->PONfrt,0,7,4,7,0,7,0,7,1,7,2,7,0,7,2,7,1,7
NOMpro->VERcjg->PRE,6,59,11,59,1,59,1,59,7,59,4,59,2,59,2,59,2,59
NOMpro->VERcjg->PRE.DETdef,3,13,1,13,0,13,0,13,0,13,2,13,0,13,1,13,0,13
NOMpro->VERcjg->PROdem,2,13,1,13,0,13,0,13,0,13,2,13,0,13,0,13,1,13
NOMpro->VERcjg->PROper,1,6,0,6,0,6,0,6,1,6,2,6,0,6,1,6,1,6
NOMpro->VERcjg->PROrel,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
NOMpro->VERcjg->VERcjg,2,7,2,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7
NOMpro->VERcjg->VERinf,0,7,0,7,0,7,0,7,1,7,2,7,0,7,0,7,1,7
NOMpro->VERcjg->VERppe,10,89,5,89,0,89,0,89,2,89,12,89,0,89,13,89,1,89
NOMpro->VERinf->CONsub,0,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,1
NOMpro->VERinf->DETdef,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->VERinf->DETind,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
NOMpro->VERinf->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
NOMpro->VERinf->PONfrt,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
NOMpro->VERinf->PRE,1,5,1,5,0,5,0,5,1,5,0,5,0,5,0,5,0,5
NOMpro->VERinf->VERcjg,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
NOMpro->VERinf->VERinf,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1
NOMpro->VERppa->DETpos,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->VERppa->NOMcom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMpro->VERppe->CONcoo,0,3,1,3,0,3,0,3,1,3,0,3,0,3,1,3,0,3
NOMpro->VERppe->CONsub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NOMpro->VERppe->DETdef,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->VERppe->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
NOMpro->VERppe->PONfbl,0,4,0,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4
NOMpro->VERppe->PONfrt,0,1,1,1,0,1,0,1,2,1,1,1,0,1,0,1,0,1
NOMpro->VERppe->PRE,2,9,0,9,0,9,0,9,0,9,1,9,0,9,1,9,0,9
NOMpro->VERppe->PROcar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NOMpro->VERppe->PROper,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOMpro->VERppe->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OUT->CONcoo->ADVgen,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->CONcoo->OUT,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
OUT->CONcoo->PROper,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->NOMcom->CONcoo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OUT->NOMcom->PONfrt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUT->NOMcom->PRE,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
OUT->NOMcom->PROrel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
OUT->NOMcom->VERcjg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OUT->NOMpro->OUT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OUT->NOMpro->PONfrt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OUT->OUT->CONcoo,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5
OUT->OUT->OUT,0,114,0,114,0,114,0,114,0,114,0,114,0,114,0,114,0,114
OUT->OUT->PONfbl,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4
OUT->OUT->PONfrt,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
OUT->OUT->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->OUT->VERcjg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->PONfbl->ADVgen,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
OUT->PONfbl->ADVneg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->PONfbl->DETndf,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->PONfbl->NOMcom,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
OUT->PONfbl->OUT,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
OUT->PONfbl->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->PONfbl->PROadv,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6
OUT->PONfbl->PROind,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132
OUT->PONfbl->VERcjg,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
OUT->PONfrt->ADVgen,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
OUT->PONfrt->CONcoo,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->PONfrt->OUT,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5
OUT->PONfrt->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->PONfrt->PROdem,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6
OUT->PRE->PROper,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->PROind->ADVgen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUT->PROind->ADVneg,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUT->PROind->PRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OUT->PROind->PROper,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
OUT->PROind->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OUT->PROind->VERinf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUT->PROrel->DETind,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->VERcjg->DETpos,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OUT->VERcjg->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
OUT->VERinf->PONfbl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OUT->VERinf->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJind->ADJqua,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJind->CONsub,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,2,0,2
PONfbl->ADJind->NOMcom,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
PONfbl->ADJind->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJind->PROrel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PONfbl->ADJind->VERcjg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJpos->ADJqua,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJpos->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJpos->VERcjg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PONfbl->ADJqua->ADJqua,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
PONfbl->ADJqua->ADVgen,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJqua->CONcoo,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5
PONfbl->ADJqua->CONsub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->ADJqua->NOMcom,1,128,1,128,2,128,1,128,3,128,8,128,0,128,4,128,2,128
PONfbl->ADJqua->NOMpro,0,20,3,20,1,20,0,20,2,20,2,20,0,20,0,20,0,20
PONfbl->ADJqua->OUT,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJqua->PONfbl,0,5,0,5,0,5,0,5,0,5,1,5,0,5,0,5,0,5
PONfbl->ADJqua->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJqua->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADJqua->PROper,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PONfbl->ADJqua->PROrel.PROper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PONfbl->ADJqua->VERcjg,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2
PONfbl->ADJqua->VERppe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PONfbl->ADVgen->ADJpos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PONfbl->ADVgen->ADJqua,1,12,3,12,0,12,0,12,1,12,2,12,0,12,0,12,1,12
PONfbl->ADVgen->ADVgen,3,22,1,22,0,22,0,22,3,22,2,22,1,22,3,22,0,22
PONfbl->ADVgen->ADVneg,2,24,2,24,0,24,1,24,0,24,4,24,0,24,3,24,0,24
PONfbl->ADVgen->CONcoo,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADVgen->CONsub,8,326,24,326,3,326,6,326,24,326,31,326,4,326,13,326,3,326
PONfbl->ADVgen->DETdef,0,4,0,4,0,4,1,4,0,4,0,4,0,4,0,4,0,4
PONfbl->ADVgen->DETndf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PONfbl->ADVgen->DETpos,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADVgen->NOMcom,1,6,2,6,0,6,0,6,1,6,0,6,0,6,0,6,0,6
PONfbl->ADVgen->NOMpro,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADVgen->OUT,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
PONfbl->ADVgen->PONfbl,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
PONfbl->ADVgen->PRE,1,8,2,8,0,8,0,8,3,8,3,8,0,8,3,8,0,8
PONfbl->ADVgen->PRE.DETdef,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
PONfbl->ADVgen->PROadv,3,54,3,54,1,54,2,54,5,54,0,54,0,54,2,54,1,54
PONfbl->ADVgen->PROcar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PONfbl->ADVgen->PROdem,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PONfbl->ADVgen->PROind,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PONfbl->ADVgen->PROper,26,470,33,470,5,470,11,470,24,470,43,470,2,470,16,470,3,470
PONfbl->ADVgen->PROrel,0,12,0,12,0,12,0,12,0,12,1,12,0,12,1,12,0,12
PONfbl->ADVgen->PROrel.PROper,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PONfbl->ADVgen->VERcjg,41,541,44,541,5,541,10,541,30,541,48,541,5,541,21,541,7,541
PONfbl->ADVgen->VERppa,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
PONfbl->ADVgen->VERppe,1,2,1,2,0,2,0,2,2,2,1,2,0,2,0,2,0,2
PONfbl->ADVgen.PROper->ADVneg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PONfbl->ADVgen.PROper->PROadv,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PONfbl->ADVgen.PROper->VERcjg,0,2,2,2,0,2,0,2,2,2,0,2,0,2,1,2,0,2
PONfbl->ADVint->ADVneg,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
PONfbl->ADVint->PROper,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4
PONfbl->ADVint->VERcjg,1,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6
PONfbl->ADVneg->ADVgen,0,6,1,6,1,6,0,6,0,6,0,6,0,6,0,6,0,6
PONfbl->ADVneg->ADVneg,0,16,1,16,0,16,0,16,1,16,1,16,0,16,0,16,0,16
PONfbl->ADVneg->CONsub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->ADVneg->DETpos,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADVneg->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADVneg->OUT,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->ADVneg->PONfbl,0,14,0,14,0,14,0,14,0,14,1,14,0,14,0,14,0,14
PONfbl->ADVneg->PONfrt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->ADVneg->PRE,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
PONfbl->ADVneg->PROdem,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PONfbl->ADVneg->PROind,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
PONfbl->ADVneg->PROper,1,8,3,8,1,8,0,8,0,8,0,8,0,8,0,8,0,8
PONfbl->ADVneg->VERcjg,3,20,7,20,0,20,0,20,2,20,4,20,0,20,2,20,0,20
PONfbl->ADVneg->VERinf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->ADVsub->ADJqua,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->ADVsub->NOMcom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->ADVsub->PROper,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->CONcoo->ADJind,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
PONfbl->CONcoo->ADJpos,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->CONcoo->ADJqua,3,27,2,27,0,27,2,27,1,27,2,27,0,27,0,27,0,27
PONfbl->CONcoo->ADVgen,2,159,10,159,0,159,2,159,10,159,8,159,3,159,3,159,2,159
PONfbl->CONcoo->ADVgen.PROper,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PONfbl->CONcoo->ADVint,0,2,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2
PONfbl->CONcoo->ADVneg,9,38,7,38,0,38,1,38,10,38,12,38,0,38,7,38,0,38
PONfbl->CONcoo->CONsub,1,33,2,33,0,33,0,33,2,33,1,33,0,33,3,33,1,33
PONfbl->CONcoo->DETdef,9,96,12,96,0,96,1,96,6,96,11,96,1,96,6,96,2,96
PONfbl->CONcoo->DETdem,0,4,0,4,0,4,0,4,0,4,1,4,0,4,0,4,0,4
PONfbl->CONcoo->DETind,2,25,3,25,0,25,1,25,3,25,0,25,0,25,0,25,0,25
PONfbl->CONcoo->DETint,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->CONcoo->DETndf,1,7,1,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7
PONfbl->CONcoo->DETpos,1,14,0,14,0,14,0,14,0,14,2,14,0,14,0,14,0,14
PONfbl->CONcoo->DETrel,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->CONcoo->NOMcom,1,8,1,8,0,8,0,8,0,8,2,8,0,8,2,8,1,8
PONfbl->CONcoo->NOMpro,0,10,1,10,0,10,0,10,1,10,0,10,0,10,0,10,0,10
PONfbl->CONcoo->OUT,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
PONfbl->CONcoo->PONfbl,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6
PONfbl->CONcoo->PRE,6,76,4,76,0,76,0,76,4,76,7,76,0,76,6,76,0,76
PONfbl->CONcoo->PRE.DETdef,1,10,1,10,0,10,1,10,0,10,2,10,0,10,1,10,0,10
PONfbl->CONcoo->PROadv,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
PONfbl->CONcoo->PROdem,3,37,4,37,0,37,1,37,1,37,1,37,0,37,2,37,1,37
PONfbl->CONcoo->PROimp,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5
PONfbl->CONcoo->PROind,1,11,0,11,0,11,0,11,1,11,0,11,0,11,0,11,0,11
