Title,Vie_Martin,Vie_Martin,Dia_Martin,Dia_Martin,Vie_Brice,Vie_Brice,Vie_Gilles,Vie_Gilles,Vie_Martial,Vie_Martial,Vie_Nicolas,Vie_Nicolas,Vie_Jerome,Vie_Jerome,Vie_Benoit,Vie_Benoit,Vie_Alexis,Vie_Alexis
Corpus,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt
gascoigne,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
gascon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gassir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gast1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaster,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0
gauchier,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gavïon,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geme,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gemir,1,2,2,3,0,0,1,1,0,0,2,2,0,0,0,0,0,0
gemé,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
generé,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genoil,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0
gent1,25,28,20,18,1,1,1,1,30,30,29,29,1,1,11,12,8,8
gent2,2,0,0,2,0,0,0,0,2,1,2,1,0,0,0,0,0,0
gentil,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
gerir,5,6,4,2,1,1,4,6,7,8,18,20,0,1,2,2,2,2
germain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
gestier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
geter,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1
getoir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
getre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gile,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0
gloire,9,9,7,6,1,1,0,0,2,3,3,3,0,0,1,1,0,0
gloirefoire,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
glois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
glorefiier,1,1,0,2,0,0,0,0,5,6,0,0,0,0,0,0,0,0
glorïetre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glorïos,1,1,1,1,0,0,0,0,6,6,4,5,0,0,1,1,0,0
glorïosement,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
goigre,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
goiier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
goldin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
gorement,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
goster,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
got,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
gote,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0
goverbi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
governaire,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
governement,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
governer,1,2,1,1,1,1,2,2,1,1,5,5,0,0,0,0,0,0
governëor,0,1,0,0,0,0,0,1,2,2,0,0,0,0,1,1,0,0
grabat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
grace,4,4,4,4,0,0,8,8,14,15,21,21,1,1,10,10,5,5
gracier,0,0,0,0,0,0,0,0,1,2,2,5,0,0,0,0,0,0
graciier,0,0,0,0,0,0,0,0,1,1,4,3,0,0,1,1,0,0
gracïos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graignor,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grain,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
gramaire2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
grandor,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0
granment,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
grant,134,136,122,123,10,10,39,39,109,111,202,204,14,14,80,81,27,27
grantement,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gravable,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
grec,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
grece,0,0,2,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0
gregois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
gresil,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gresois,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grevable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grevance,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
grevement,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0
grever,5,5,2,2,1,1,0,0,2,0,2,1,1,1,1,1,0,0
gribalois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
griborier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
grief,2,2,8,7,0,0,1,1,0,0,2,2,0,0,3,3,0,0
griement,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
grieté,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
grigorier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gros,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
gré2,1,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0
guenuier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
guerre,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
guerredon,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
guerredoner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
guerredonëor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
guerroiier2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
gui,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guise,0,1,1,1,1,1,0,0,1,1,2,2,0,1,3,3,0,0
gäaignier1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
ha!,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1
hai!,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
haire,3,3,2,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0
haitement,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
haitieement,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haitier,0,0,3,3,0,0,2,2,3,4,6,5,0,0,4,3,0,0
hanap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
handois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hans,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hanste,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hanter,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
hardement,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hardi,3,3,1,1,0,0,0,0,3,3,2,2,0,0,0,0,0,0
hardir,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hardïement,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haste1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
haste2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
haster,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
hastivement,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0
hauberc,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
hauberce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
haubercence,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
haubert,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
haubit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hauci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
haucier,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
haudement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
haut,27,28,22,24,1,1,3,3,20,20,42,44,3,3,24,25,7,8
hautage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hautece,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0
hautement,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0
hautice,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hautoche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hauve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
he_las,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
healas,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
heaule,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
heaume,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
hepor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
herbergerie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
herbergier,0,0,1,1,1,1,2,2,1,1,0,0,1,1,0,0,2,3
herdeut,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
herite,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
heu!,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
hiaame,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hilades,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
hille,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
himage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hirage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hisdos,1,1,2,2,0,0,0,0,3,3,0,0,1,1,0,0,0,0
hoche,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hol,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
honoire,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
honois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
honrëer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hont,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hontage,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
hontaigne,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
honte,1,1,7,7,1,1,0,0,0,0,2,2,2,0,2,2,1,1
hontos,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
horhi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hors,3,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
huche2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
huchier1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1
hue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
huicier1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
huidier1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
huier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hurter,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
häier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
häine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
häir,2,1,1,1,0,0,0,0,2,1,4,1,2,2,4,4,1,0
häiter,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hïer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i2,50,64,77,107,1,3,11,8,40,52,67,94,6,4,36,50,12,12
ice1,1,2,0,0,0,1,0,0,5,5,3,2,0,0,1,1,0,0
ice2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
icel,1,1,0,2,1,0,0,0,0,0,7,4,0,0,1,1,0,0
ici,0,0,3,3,1,0,2,2,3,3,7,7,1,1,4,3,1,1
ide,0,0,1,0,0,0,0,0,4,0,3,0,0,0,1,0,0,0
ides,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
idle,0,1,0,5,0,0,0,0,0,12,0,3,0,0,0,2,0,0
idos,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
idre,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
ier,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
igal,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
igloranc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ignier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
il,996,1082,1131,1255,97,108,345,386,821,874,1353,1480,169,187,877,988,233,268
ilambart,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
iluec,3,3,2,6,0,0,2,2,2,2,3,5,1,1,3,4,1,1
imadde,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
image,8,8,1,2,0,0,1,1,11,20,5,16,0,0,2,2,1,4
incarnacïon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
inde,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
induire,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indulgence,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
indulgent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ine,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
infernal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inobedïence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ins,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
institucïon,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
intencïon,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ipocrisie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
irabe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ire,2,3,2,2,0,0,0,0,2,2,5,5,0,0,3,3,2,2
iretage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
iriciens,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
irier,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
iroge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
isle,0,0,2,4,0,0,1,1,0,0,2,3,0,0,0,0,0,0
isnarin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
isne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
isnel,2,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,2,0
isnelement,0,0,4,4,1,1,1,1,1,1,9,11,0,0,6,6,1,1
isner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
isnir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
isse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issi,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0
issir,15,14,11,11,0,1,2,3,19,21,18,17,2,2,13,18,7,9
issïece,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
it,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
itace,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivel,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivelment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iver2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ivetre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ivette,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ja,18,13,24,20,0,0,2,2,19,16,23,23,6,7,8,8,0,0
ja+il,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ja+mais1,0,0,0,0,0,0,1,1,2,2,1,1,0,0,4,5,1,1
jadis,0,0,0,1,0,0,0,0,1,1,1,2,0,0,1,1,0,0
jagelot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jambe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jambos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jastenquer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jauduis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
je,78,84,301,333,7,10,10,10,144,157,160,173,8,7,70,71,37,41
je+il,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
je+le,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jehan,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
jer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeraire,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jerome,0,0,2,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0
jerusale,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerusalem,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
jesir,11,10,15,13,0,0,5,5,8,8,15,16,0,0,4,3,9,9
jesoin,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
jeson,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
jesor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jesque,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jesu,2,0,2,0,1,0,1,0,5,0,2,0,0,0,1,0,0,0
jeter,4,4,6,4,3,3,2,2,5,5,10,10,0,0,7,9,0,1
jeu,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0
jevier,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jhesu,13,0,3,0,1,0,2,0,26,0,9,0,0,0,2,0,3,0
jogoner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
joiant,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0
joiaut,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
joie,14,13,6,6,0,0,2,2,9,9,32,34,0,0,5,4,11,10
jointure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
joios,0,0,2,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0
jolie,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
joliveté,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jonc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonchier,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
jonece,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
jonete,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
joneté,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jor,29,31,59,59,1,2,13,14,43,41,31,35,7,7,40,42,16,16
jornee,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
jorner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
joste1,2,3,1,2,0,0,2,2,1,1,2,3,0,0,0,0,0,0
joste2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
jostele,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jou,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joude,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
joujor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jovencel,7,9,2,2,2,2,1,1,15,18,25,30,0,0,3,3,5,5
jovencer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jovente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jover,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
judas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jue2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
juef,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
juene,0,0,0,0,0,1,0,0,1,2,2,2,0,0,2,2,1,1
juenement,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jues,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
juesdi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
juge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jugement,1,1,1,1,0,0,0,0,1,2,3,3,0,0,0,0,0,0
jugier,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
jugëor,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
juide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
juignet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juillet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jupiter,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
juredes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jurer,1,0,5,5,0,0,0,1,1,1,4,6,0,0,1,1,0,0
jures,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juresel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jus1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,2,2,0,0
jusement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jusque,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
juste2,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
justice,0,0,1,1,2,0,1,1,1,1,4,4,0,0,0,0,0,0
justicier2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
justinien,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jëune,5,4,1,2,0,0,2,2,6,5,2,2,0,0,3,3,1,1
jëuner,0,1,1,1,0,0,0,1,2,2,1,2,0,0,1,1,1,1
jöe,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
jöee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jöer,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jöir,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
jüif,0,0,0,0,0,0,0,0,6,7,23,30,0,0,0,0,0,0
jüin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jüis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jüise,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
kalende,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kyrïe_lëyson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
la,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la+quel1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
labater,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
labe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
laberie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
labie,0,0,6,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0
labier2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
labiere,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0
labir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
labor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
labor1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
laborer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
laborner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
laborëor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
labé,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0
lacece,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lacelez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lacier,2,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
lacolet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ladre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lafer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lage,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lagier,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
laiage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laide,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laidement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
laidenge,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laidengier,2,2,5,5,1,1,0,1,0,0,1,1,1,1,3,2,1,1
laidir,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
laienz,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0
laiier2,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
laine,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lais,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0
laissalet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
laissel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laissier,21,21,42,35,1,1,7,7,28,25,33,28,3,3,19,19,6,5
laistre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lait1,2,3,2,2,0,0,1,0,0,2,6,1,1,1,1,0,0,0
